Price,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM
2023-11-21,122.8582992553711,133.83755493164062,99.91606903076172,325.0349426269531,610.989990234375,16.07880401611328,80.53401184082031,119.16000366210938,74.66417694091797,76.35816192626953
2023-11-22,122.9276885986328,133.5867156982422,100.69060516357422,327.8595275878906,619.719970703125,16.242088317871094,81.05517578125,122.51000213623048,74.67401123046875,77.47927856445312
2023-11-24,125.53515625,133.7796630859375,100.85728454589844,328.7551574707031,619.4299926757812,16.26129913330078,81.55667114257812,122.30999755859376,74.80194091796875,77.95047760009766
2023-11-27,123.93895721435548,134.1848602294922,100.70040893554688,327.1705627441406,619.27001953125,16.242088317871094,81.58616638183594,122.6500015258789,74.75273895263672,78.86036682128906
2023-11-28,123.64152526855467,133.21047973632812,100.0631332397461,327.29852294921875,623.3200073242188,16.491817474365234,80.80934143066406,122.01000213623048,73.92609405517578,80.03023529052734
2023-11-29,126.4968490600586,133.61566162109375,101.60240173339844,328.0661926269531,617.3900146484375,16.53984260559082,80.26851654052734,123.8499984741211,73.90641021728516,79.99774932861328
2023-11-30,126.70506286621094,137.3684844970703,102.2494888305664,327.8693542480469,611.010009765625,16.530237197875977,81.33049774169922,121.16000366210938,74.16227722167969,80.48519134521484
2023-12-01,127.68658447265624,138.35250854492188,102.82794952392578,332.7115173339844,612.469970703125,17.41390037536621,81.23217010498047,121.38999938964844,75.52034759521484,81.11886596679688
2023-12-04,127.77581024169922,139.06640625,103.13188934326172,331.1073303222656,604.5599975585938,17.269824981689453,81.35017395019531,118.56999969482422,75.86478424072266,84.03540802001953
2023-12-05,126.78435516357422,139.4716033935547,102.3083267211914,330.51678466796875,602.219970703125,17.231403350830078,81.23217010498047,118.37999725341795,75.09717559814453,82.61370086669922
2023-12-06,127.8055419921875,141.2177734375,102.88677978515624,330.1034240722656,595.7000122070312,17.231403350830078,80.36685943603516,116.81999969482422,76.0517578125,83.50733947753906
2023-12-07,127.57750701904295,142.75169372558594,102.01419830322266,329.79833984375,608.780029296875,17.452322006225586,80.6323471069336,128.3699951171875,76.77017211914062,83.9054183959961
2023-12-08,126.11018371582033,144.01548767089844,102.46519470214844,331.8946533203125,610.010009765625,17.50034523010254,81.17317962646484,128.9199981689453,76.75047302246094,83.9785385131836
2023-12-11,127.8650360107422,145.90638732910156,104.14173126220705,336.8942565917969,625.2000122070312,17.337060928344727,81.72383117675781,134.41000366210938,76.7996826171875,83.80793762207031
2023-12-12,127.68658447265624,147.83584594726562,104.59274291992188,337.7898864746094,633.6599731445312,17.490741729736328,82.94315338134766,137.61000061035156,78.21680450439453,83.32048797607422
2023-12-13,132.5941619873047,148.8584747314453,105.15158081054688,338.2032470703125,624.260009765625,18.566503524780277,82.62848663330078,138.19000244140625,78.2660140991211,84.64471435546875
2023-12-14,136.7779998779297,149.4180145263672,106.47517395019533,337.3076171875,584.6400146484375,18.85465240478516,79.92434692382812,138.0,79.30914306640625,86.96007537841797
2023-12-15,135.6081085205078,148.6076202392578,105.1907958984375,338.7051696777344,584.6799926757812,18.58571434020996,79.22618865966797,139.14999389648438,77.94125366210938,86.91133117675781
2023-12-18,136.3516845703125,148.00950622558594,105.94573211669922,336.4415283203125,599.1300048828125,18.268749237060547,79.93418884277344,138.89999389648438,78.12822723388672,86.00955200195312
2023-12-19,138.59231567382812,148.1831512451172,106.29869079589844,336.1069641113281,604.6400146484375,18.595319747924805,80.73067474365234,140.14999389648438,79.6142349243164,86.31826782226562
2023-12-20,136.99610900878906,146.3404998779297,105.29864501953124,334.1287536621094,596.0599975585938,17.644420623779297,79.37368774414062,135.47000122070312,78.95487976074219,84.22225952148438
2023-12-21,137.74960327148438,147.20877075195312,106.35751342773438,343.2323913574219,600.1400146484375,18.1054630279541,79.85552215576172,139.91000366210938,80.26374053955078,85.7577133178711
2023-12-22,138.3742218017578,149.47589111328125,106.8967514038086,348.8422241210937,598.75,18.34558868408203,80.09152221679688,139.60000610351562,80.43104553222656,86.38325500488281
2023-12-26,138.61216735839844,149.1671905517578,107.09284973144533,347.8383483886719,598.260009765625,18.595319747924805,80.35701751708984,143.41000366210938,80.54912567138672,87.829345703125
2023-12-27,138.62208557128906,149.4180145263672,107.6418914794922,348.2221984863281,596.0800170898438,18.518478393554688,80.54385375976562,146.07000732421875,80.85420989990234,88.3411636352539
2023-12-28,138.572509765625,149.29258728027344,108.23995208740234,346.0274658203125,595.52001953125,18.58571434020996,80.74050903320312,148.75999450683594,80.93292999267578,89.11295318603516
2023-12-29,138.07196044921875,149.50482177734375,107.9164047241211,345.35821533203125,596.5999755859375,18.48966217041016,81.12400817871094,147.41000366210938,81.1297607421875,88.8123550415039
2024-01-02,137.79388427734375,154.18380737304688,107.70071411132812,341.4313659667969,580.0700073242188,18.57610893249512,81.8909912109375,138.5800018310547,80.14564514160156,89.36479187011719
2024-01-03,130.25619506835938,154.8012237548828,107.3771743774414,332.57373046875,571.7899780273438,18.18230438232422,81.80249786376953,135.32000732421875,77.45903778076172,87.56938171386719
2024-01-04,130.0972900390625,155.76596069335938,108.80860137939452,331.75689697265625,567.0499877929688,18.12467384338379,80.92733764648438,136.00999450683594,78.11839294433594,87.87809753417969
2024-01-05,129.66033935546875,156.42196655273438,108.6321258544922,331.2943115234375,564.5999755859375,18.05743789672852,81.34033203125,138.5800018310547,77.78379821777344,88.21929931640625
2024-01-08,132.46087646484375,155.73703002929688,110.20082092285156,334.9653015136719,580.5499877929688,18.316770553588867,81.48783111572266,146.17999267578125,78.01013946533203,88.43864440917969
2024-01-09,129.7794952392578,156.58596801757812,110.52436065673828,337.3273010253906,586.2000122070312,18.115068435668945,79.20653533935547,149.25999450683594,78.5710678100586,88.63362884521484
2024-01-10,130.18666076660156,159.0749969482422,112.16168975830078,339.8664855957031,591.030029296875,18.134275436401367,81.26166534423828,148.5399932861328,79.2009048461914,87.98370361328125
2024-01-11,128.78639221191406,158.00413513183594,111.81687927246094,342.4647521972656,597.489990234375,17.31785011291504,81.31083679199219,148.02000427246094,79.3780517578125,88.48739624023438
2024-01-12,129.64047241210938,158.16970825195312,112.23064422607422,350.6924743652344,596.5399780273438,17.71165657043457,81.36000061035156,146.55999755859375,79.82089233398438,87.83747100830078
2024-01-16,129.6305389404297,157.27366638183594,112.07302856445312,348.9504699707031,597.6799926757812,17.183380126953125,81.15349578857422,158.74000549316406,79.69296264648438,87.447509765625
2024-01-17,127.23713684082033,157.81907653808594,112.2405014038086,349.3258361816406,596.0999755859375,16.71273422241211,81.44850158691406,160.1699981689453,78.84662628173828,86.1801528930664
2024-01-18,129.56101989746094,159.0462646484375,112.32916259765624,355.1536560058594,593.7000122070312,16.693525314331055,82.21548461914062,162.6699981689453,79.29930877685547,86.4726333618164
